CardID,Responded
"C0104967848","F"
"C0104968070","F"
"C0104968385","F"
"C0104968821","F"
"C0104968994","F"
"C0104969514","F"
"C0104970107","F"
"C0104970848","F"
"C0104970970","F"
"C0104971883","F"
"C0104971948","F"
"C0104971951","T"
"C0104973383","T"
"C0104973465","F"
"C0104974163","F"
"C0104974277","F"
"C0104974412","F"
"C0104974785","T"
"C0104974843","F"
"C0104975050","F"
"C0104975085","F"
"C0104977976","F"
"C0104977998","F"
"C0104978550","F"
"C0104978550","F"
"C0104979054","F"
"C0104979541","F"
"C0104979588","F"
"C0104980426","F"
"C0104980526","F"
"C0104981754","F"
"C0104982088","F"
"C0104983054","F"
"C0104983116","F"
"C0104984149","F"
"C0104984964","T"
"C0104985675","F"
"C0104987252","T"
"C0104987265","F"
"C0104987267","T"
"C0104987783","T"
"C0104988410","F"
"C0104988424","F"
"C0104988682","F"
"C0104988917","F"
"C0104988986","F"
"C0104988991","F"
"C0104989841","F"
"C0104989881","F"
"C0104990415","F"
"C0104990586","F"
"C0104991046","F"
"C0104991634","F"
"C0104992011","F"
"C0104993902","F"
"C0104994333","F"
"C0104994333","F"
"C0104995060","F"
"C0104995168","F"
"C0104995606","T"
"C0104996249","F"
"C0104996510","F"
"C0104996736","F"
"C0104996796","F"
"C0104996873","F"
"C0104996898","F"
"C0104997095","F"
"C0104997262","F"
"C0104998127","F"
"C0104998383","T"
"C0104999023","F"
"C0104999183","T"
"C0104999229","F"
"C0104999630","F"
"C0105000164","T"
"C0105000896","T"
"C0105001559","F"
"C0105002264","F"
"C0105002452","F"
"C0105002877","F"
"C0105003041","F"
"C0105003166","F"
"C0105003301","F"
"C0105003771","F"
"C0105003862","F"
"C0105003950","F"
"C0105004673","F"
"C0105005395","F"
"C0105006706","F"
"C0105007019","F"
"C0105009500","F"
"C0105010212","F"
"C0105010697","F"
"C0105010838","F"
"C0105011663","F"
"C0105011692","F"
"C0105012971","F"
"C0105013155","F"
"C0105013243","F"
"C0105015571","T"
"C0105017107","F"
"C0105017143","F"
"C0105017230","F"
"C0105017625","F"
"C0105017657","F"
"C0105018263","F"
"C0105018601","T"
"C0105018638","F"
"C0105018648","F"
"C0105019060","F"
"C0105021514","F"
"C0105021573","F"
"C0105022629","F"
"C0105022640","F"
"C0105023364","F"
"C0105023719","F"
"C0105024645","F"
"C0105024726","F"
"C0105024883","F"
"C0105025859","T"
"C0105026587","T"
"C0105026656","F"
"C0105026690","F"
"C0105026773","F"
"C0105026920","F"
"C0105027383","F"
"C0105027743","T"
"C0105028098","F"
"C0105029293","F"
"C0105030048","F"
"C0105031095","F"
"C0105031165","F"
"C0105031320","F"
"C0105031558","F"
"C0105031623","F"
"C0105031633","T"
"C0105031746","F"
"C0105033061","F"
"C0105033421","F"
"C0105033995","F"
"C0105034189","F"
"C0105036102","F"
"C0105036282","F"
"C0105036917","F"
"C0105036944","F"
"C0105037110","F"
"C0105037153","F"
"C0105039017","F"
"C0105039668","F"
"C0105040815","F"
"C0105040973","T"
"C0105042321","F"
"C0105042597","F"
"C0105043078","F"
"C0105043111","F"
"C0105043409","F"
"C0105043785","F"
"C0105043948","F"
"C0105043948","F"
"C0105045429","F"
"C0105045429","F"
"C0105045516","F"
"C0105045785","F"
"C0105046242","F"
"C0105046255","F"
"C0105047262","F"
"C0105049224","F"
"C0105050677","F"
"C0105051913","F"
"C0105052829","F"
"C0105052974","F"
"C0105053668","F"
"C0105053950","F"
"C0105054034","F"
"C0105054436","F"
"C0105056252","F"
"C0105056388","F"
"C0105059497","F"
"C0105060153","F"
"C0105061034","F"
"C0105061404","T"
"C0105061591","F"
"C0105061753","F"
"C0105063158","F"
"C0105063886","F"
"C0105065361","F"
"C0105066867","F"
"C0105067448","F"
"C0105067484","F"
"C0105067520","F"
"C0105067607","F"
"C0105067639","F"
"C0105067764","F"
"C0105068196","F"
"C0105068486","F"
"C0105068492","F"
"C0105068650","F"
"C0105069066","F"
"C0105069171","F"
"C0105069368","F"
"C0105070367","F"
"C0105070541","F"
"C0105071009","F"
"C0105071804","F"
"C0105071809","F"
"C0105071873","F"
"C0105072143","F"
"C0105072404","F"
"C0105072558","F"
"C0105073633","F"
"C0105073715","F"
"C0105073841","F"
"C0105073872","F"
"C0105073997","F"
"C0105074292","F"
"C0105074414","F"
"C0105074436","T"
"C0105075736","F"
"C0105076783","T"
"C0105076860","F"
"C0105078136","F"
"C0105078925","F"
"C0105079267","F"
"C0105081867","F"
"C0105081881","F"
"C0105083122","F"
"C0105083151","F"
"C0105083159","F"
"C0105083518","F"
"C0105084651","F"
"C0105084670","F"
"C0105085248","F"
"C0105085342","F"
"C0105086496","F"
"C0105087035","F"
"C0105087110","F"
"C0105087139","F"
"C0105088016","F"
"C0105088109","F"
"C0105088227","F"
"C0105088815","F"
"C0105089904","F"
"C0105089999","F"
"C0105090148","F"
"C0105090153","F"
"C0105090927","F"
"C0105091061","F"
"C0105091939","F"
"C0105092324","F"
"C0105093590","F"
"C0105093686","F"
"C0105093781","T"
"C0105093838","F"
"C0105094434","F"
"C0105095046","T"
"C0105096521","F"
"C0105096581","T"
"C0105098555","F"
"C0105099665","F"
"C0105099733","F"
"C0105101052","F"
"C0105101398","F"
"C0105101732","F"
"C0105102327","F"
"C0105102344","F"
"C0105102908","F"
"C0105104069","F"
"C0105104147","F"
"C0105104178","F"
"C0105105447","F"
"C0105105578","F"
"C0105105665","T"
"C0105106712","F"
"C0105106750","F"
"C0105107008","F"
"C0105107145","F"
"C0105107145","T"
"C0105107175","F"
"C0105107734","F"
"C0105107762","F"
"C0105108723","F"
"C0105109110","F"
"C0105109970","F"
"C0105110514","F"
"C0105111062","F"
"C0105111430","F"
"C0105112547","F"
"C0105114219","F"
"C0105114727","F"
"C0105114957","T"
"C0105114977","F"
"C0105115614","T"
"C0105116234","F"
"C0105116386","F"
"C0105117554","T"
"C0105117594","T"
"C0105118368","F"
"C0105119047","T"
"C0105119123","F"
"C0105119664","F"
"C0105120805","F"
"C0105121263","F"
"C0105121335","F"
"C0105121537","F"
"C0105122036","F"
"C0105122214","F"
"C0105123491","F"
"C0105123854","F"
"C0105124229","F"
"C0105124319","F"
"C0105124444","F"
"C0105125536","F"
"C0105125672","F"
"C0105125902","F"
"C0105125908","F"
"C0105126141","F"
"C0105126441","F"
"C0105126590","F"
"C0105126611","F"
"C0105126611","F"
"C0105127961","F"
"C0105128188","F"
"C0105128457","F"
"C0105128774","F"
"C0105129094","F"
"C0105130105","F"
"C0105130289","F"
"C0105130363","F"
"C0105131056","F"
"C0105131232","F"
"C0105131320","F"
"C0105131957","F"
"C0105132191","F"
"C0105133005","F"
"C0105134049","F"
"C0105134220","F"
"C0105134453","F"
"C0105134553","F"
"C0105134588","F"
"C0105134680","F"
"C0105134900","F"
"C0105135396","F"
"C0105135579","F"
"C0105135819","F"
"C0105136588","F"
"C0105136765","F"
"C0105136965","F"
"C0105137149","F"
"C0105137475","F"
"C0105137475","F"
"C0105137623","F"
"C0105138141","F"
"C0105138276","F"
"C0105138336","F"
"C0105138875","T"
"C0105139716","T"
"C0105139719","F"
"C0105141598","F"
"C0105141748","T"
"C0105143228","F"
"C0105144415","F"
"C0105145147","F"
"C0105145239","F"
"C0105145459","F"
"C0105145762","F"
"C0105147219","F"
"C0105147953","F"
"C0105148023","F"
"C0105148290","F"
"C0105149440","F"
"C0105149862","F"
"C0105150904","F"
"C0105151629","F"
"C0105153519","F"
"C0105153892","F"
"C0105153931","F"
"C0105154082","F"
"C0105158812","F"
"C0105159211","F"
"C0105159426","F"
"C0105160524","F"
"C0105160596","T"
"C0105160861","F"
"C0105160920","F"
"C0105161116","F"
"C0105162562","F"
"C0105162628","F"
"C0105162719","F"
"C0105162883","F"
"C0105163180","F"
"C0105164227","F"
"C0105164556","F"
"C0105165047","F"
"C0105165156","F"
"C0105165470","F"
"C0105166594","F"
"C0105166657","F"
"C0105166657","F"
"C0105167110","F"
"C0105167159","F"
"C0105167209","F"
"C0105167523","F"
"C0105168476","T"
"C0105168965","F"
"C0105171099","F"
"C0105172191","F"
"C0105172198","F"
"C0105172199","F"
"C0105172852","F"
"C0105172977","F"
"C0105173098","F"
"C0105173863","F"
"C0105174000","F"
"C0105174314","F"
"C0105175248","F"
"C0105175534","F"
"C0105177348","F"
"C0105178949","F"
"C0105179190","F"
"C0105179254","F"
"C0105179687","F"
"C0105180138","F"
"C0105181230","F"
"C0105181389","F"
"C0105182019","F"
"C0105182208","F"
"C0105182769","F"
"C0105183530","F"
"C0105184401","F"
"C0105184640","F"
"C0105184942","F"
"C0105185017","F"
"C0105186913","F"
"C0105187064","F"
"C0105187101","F"
"C0105188137","F"
"C0105188203","F"
"C0105188242","F"
"C0105188354","F"
"C0105189494","F"
"C0105190720","F"
"C0105190794","T"
"C0105191380","F"
"C0105191858","F"
"C0105192705","F"
"C0105193054","F"
"C0105193666","F"
"C0105194083","F"
"C0105194206","F"
"C0105196050","F"
"C0105196259","F"
"C0105196338","F"
"C0105196410","F"
"C0105196521","F"
"C0105196662","F"
"C0105196692","F"
"C0105196708","F"
"C0105197024","F"
"C0105197089","F"
"C0105197230","F"
"C0105197448","F"
"C0105198489","T"
"C0105198726","F"
"C0105199531","F"
"C0105199558","T"
"C0105200035","F"
"C0105200216","F"
"C0105200287","F"
"C0105200534","F"
"C0105200649","F"
"C0105201483","F"
"C0105202928","T"
"C0105203064","F"
"C0105203519","F"
"C0105203818","F"
"C0105205455","F"
"C0105205637","F"
"C0105206569","F"
"C0105206808","F"
"C0105207054","F"
"C0105207747","F"
"C0105207901","F"
"C0105207926","F"
"C0105208052","F"
"C0105208422","F"
"C0105208889","F"
"C0105209774","F"
"C0105210913","F"
"C0105210956","F"
"C0105211091","F"
"C0105211378","F"
"C0105212248","F"
"C0105212467","T"
"C0105213762","F"
"C0105214117","F"
"C0105214301","F"
"C0105214786","F"
"C0105215617","F"
"C0105217757","F"
"C0105217898","F"
"C0105218926","F"
"C0105219197","F"
"C0105219324","F"
"C0105221257","F"
"C0105221350","F"
"C0105221894","F"
"C0105222090","F"
"C0105222358","F"
"C0105222595","F"
"C0105223214","F"
"C0105223391","F"
"C0105223717","F"
"C0105223803","F"
"C0105223935","F"
"C0105223941","F"
"C0105223971","F"
"C0105224190","F"
"C0105224512","F"
"C0105224996","F"
"C0105226185","F"
"C0105227117","F"
"C0105227480","F"
"C0105227710","F"
"C0105227904","F"
"C0105228860","F"
"C0105230305","F"
"C0105231093","F"
"C0105231147","F"
"C0105231416","T"
"C0105231592","T"
"C0105231812","F"
"C0105231950","F"
"C0105232167","F"
"C0105232455","F"
"C0105233025","F"
"C0105234053","F"
"C0105234611","F"
"C0105234668","T"
"C0105235261","F"
"C0105235499","F"
"C0105236177","F"
"C0105236458","F"
"C0105237086","F"
"C0105237330","F"
"C0105237574","F"
"C0105237645","F"
"C0105238149","F"
"C0105239006","F"
"C0105239683","F"
"C0105239979","F"
"C0105241400","F"
"C0105241766","F"
"C0105241944","T"
"C0105241969","F"
"C0105242662","F"
"C0105243141","F"
"C0105243291","T"
"C0105243338","F"
"C0105243556","T"
"C0105244271","F"
"C0105245177","F"
"C0105246079","F"
"C0105248462","F"
"C0105248883","T"
"C0105249405","F"
"C0105250109","F"
"C0105251112","F"
"C0105251165","F"
"C0105251314","F"
"C0105251880","F"
"C0105252513","F"
"C0105253165","F"
"C0105253675","F"
"C0105254242","F"
"C0105255114","T"
"C0105255501","F"
"C0105255728","F"
"C0105255843","F"
"C0105256044","F"
"C0105257640","F"
"C0105258364","F"
"C0105258758","F"
"C0105258945","T"
"C0105259183","F"
"C0105259419","F"
"C0105260682","F"
"C0105262832","F"
"C0105263145","F"
"C0105263326","F"
"C0105265156","F"
"C0105265306","F"
"C0105265491","F"
"C0105265540","F"
"C0105265911","F"
"C0105267780","F"
"C0105267811","T"
"C0105268416","F"
"C0105268594","F"
"C0105268741","T"
"C0105268808","F"
"C0105269078","F"
"C0105269914","F"
"C0105270738","F"
"C0105270891","F"
"C0105271064","F"
"C0105271100","F"
"C0105271167","T"
"C0105271235","F"
"C0105272154","T"
"C0105272906","F"
"C0105273129","F"
"C0105273325","T"
"C0105273525","F"
"C0105275369","F"
"C0105275476","F"
"C0105275803","F"
"C0105276530","F"
"C0105276892","F"
"C0105278310","T"
"C0105278567","F"
"C0105278915","F"
"C0105279566","F"
"C0105279710","F"
"C0105279842","F"
"C0105280442","F"
"C0105280493","F"
"C0105280555","F"
"C0105282384","F"
"C0105282835","F"
"C0105283704","F"
"C0105283974","F"
"C0105284094","F"
"C0105284120","F"
"C0105285291","F"
"C0105285300","T"
"C0105285904","F"
"C0105286668","F"
"C0105287300","T"
"C0105288500","F"
"C0105289311","F"
"C0105289443","F"
"C0105289593","F"
"C0105290849","F"
"C0105291093","T"
"C0105291148","F"
"C0105291335","F"
"C0105291810","F"
"C0105294995","F"
"C0105295021","F"
"C0105295282","F"
"C0105295811","F"
"C0105295981","F"
"C0105295981","F"
"C0105296485","F"
"C0105296496","F"
"C0105298198","F"
"C0105298322","F"
"C0105299633","F"
"C0105299722","F"
"C0105301898","F"
"C0105302016","F"
"C0105302193","F"
"C0105302373","F"
"C0105303427","F"
"C0105303486","F"
"C0105304636","F"
"C0105304924","F"
"C0105305074","F"
"C0105305909","F"
"C0105307605","F"
"C0105307687","F"
"C0105307922","F"
"C0105308694","F"
"C0105308904","F"
"C0105309053","F"
"C0105309086","F"
"C0105310135","F"
"C0105310408","F"
"C0105311296","F"
"C0105311392","F"
"C0105312010","T"
"C0105313374","F"
"C0105313745","F"
"C0105314379","T"
"C0105315373","F"
"C0105316370","F"
"C0105316458","F"
"C0105317857","F"
"C0105318814","F"
"C0105319206","F"
"C0105319512","F"
"C0105319742","F"
"C0105320525","F"
"C0105320572","T"
"C0105323457","F"
"C0105323523","F"
"C0105323705","T"
"C0105324764","F"
"C0105324834","F"
"C0105325253","F"
"C0105325492","F"
"C0105325577","F"
"C0105327412","F"
"C0105327684","F"
"C0105327707","F"
"C0105329010","F"
"C0105329894","F"
"C0105330492","F"
"C0105330553","F"
"C0105330622","T"
"C0105330805","F"
"C0105331662","F"
"C0105331754","F"
"C0105331754","F"
"C0105335564","F"
"C0105335941","F"
"C0105336896","F"
"C0105337281","F"
"C0105338128","F"
"C0105338316","F"
"C0105338881","F"
"C0105339026","T"
"C0105339215","F"
"C0105339249","F"
"C0105340458","F"
"C0105340558","F"
"C0105340703","F"
"C0105341901","F"
"C0105343601","F"
"C0105344183","F"
"C0105344710","F"
"C0105344895","F"
"C0105345516","F"
"C0105346224","F"
"C0105346300","F"
"C0105346550","F"
"C0105346980","F"
"C0105347412","F"
"C0105347424","F"
"C0105348422","F"
"C0105348663","F"
"C0105349389","F"
"C0105349739","F"
"C0105352373","F"
"C0105353082","F"
"C0105353147","F"
"C0105353740","F"
"C0105353825","F"
"C0105353973","F"
"C0105356683","F"
"C0105356792","F"
"C0105357069","F"
"C0105357258","F"
"C0105357889","F"
"C0105358817","F"
"C0105360062","F"
"C0105361391","F"
"C0105361751","F"
"C0105361975","F"
"C0105362856","F"
"C0105362867","F"
"C0105363048","F"
"C0105364083","F"
"C0105365325","F"
"C0105365521","F"
"C0105365791","F"
"C0105366134","F"
"C0105366206","F"
"C0105366278","F"
"C0105366378","F"
"C0105366760","F"
"C0105367133","F"
"C0105367602","F"
"C0105367636","F"
"C0105368006","F"
"C0105368098","F"
"C0105368309","F"
"C0105369186","F"
"C0105369205","F"
"C0105369736","F"
"C0105370298","F"
"C0105371388","F"
"C0105371516","F"
"C0105371781","F"
"C0105373565","F"
"C0105373931","F"
"C0105374266","F"
"C0105374542","F"
"C0105374693","F"
"C0105375876","F"
"C0105375953","F"
"C0105376216","F"
"C0105376464","F"
"C0105377760","F"
"C0105377760","F"
"C0105378476","F"
"C0105379836","F"
"C0105380905","F"
"C0105381223","F"
"C0105382160","F"
"C0105382176","F"
"C0105382381","F"
"C0105382419","F"
"C0105382719","F"
"C0105383442","T"
"C0105383785","F"
"C0105384684","F"
"C0105384976","F"
"C0105386181","F"
"C0105388448","F"
"C0105388885","F"
"C0105391483","F"
"C0105392136","F"
"C0105392526","F"
"C0105392526","F"
"C0105392608","F"
"C0105394200","F"
"C0105395385","F"
"C0105398565","F"
"C0105398794","F"
"C0105399171","F"
"C0105400187","F"
"C0105400205","F"
"C0105400285","F"
"C0105401245","F"
"C0105402456","F"
"C0105402887","F"
"C0105403252","F"
"C0105404078","F"
"C0105404355","F"
"C0105404380","T"
"C0105405210","F"
"C0105405435","F"
"C0105405776","F"
"C0105405807","F"
"C0105406029","F"
"C0105406561","F"
"C0105406758","F"
"C0105407191","F"
"C0105407461","T"
"C0105408656","F"
"C0105409418","F"
"C0105409501","F"
"C0105410611","F"
"C0105410878","F"
"C0105410946","F"
"C0105411360","F"
"C0105411504","F"
"C0105412719","F"
"C0105413190","F"
"C0105413887","F"
"C0105413900","F"
"C0105414000","F"
"C0105414582","F"
"C0105414582","F"
"C0105416135","F"
"C0105416187","F"
"C0105416319","F"
"C0105416361","F"
"C0105416922","F"
"C0105418100","F"
"C0105418415","F"
"C0105419614","F"
"C0105420249","F"
"C0105421282","F"
"C0105421830","F"
"C0105422466","F"
"C0105422466","F"
"C0105422535","F"
"C0105422951","F"
"C0105422969","F"
"C0105424308","F"
"C0105424807","F"
"C0105424876","F"
"C0105424910","F"
"C0105424987","F"
"C0105425039","F"
"C0105425182","F"
"C0105426705","F"
"C0105426841","F"
"C0105426972","F"
"C0105427062","F"
"C0105427228","F"
"C0105427260","F"
"C0105427271","F"
"C0105427579","F"
"C0105427689","F"
"C0105427741","F"
"C0105428673","F"
"C0105429018","F"
"C0105429999","F"
"C0105430148","F"
"C0105430329","F"
"C0105430417","F"
"C0105430476","F"
"C0105430938","F"
"C0105434112","F"
"C0105434526","F"
"C0105434543","F"
"C0105434595","T"
"C0105434685","F"
"C0105436617","T"
"C0105436653","F"
"C0105437498","F"
"C0105438887","F"
"C0105439328","F"
"C0105440503","F"
"C0105441062","F"
"C0105441082","F"
"C0105442464","F"
"C0105444067","F"
"C0105444153","F"
"C0105444526","F"
"C0105444755","F"
"C0105445119","F"
"C0105446663","F"
"C0105446980","F"
"C0105447258","F"
"C0105447450","F"
"C0105449256","F"
"C0105449605","F"
"C0105449786","F"
"C0105449879","F"
"C0105450250","F"
"C0105451413","F"
"C0105452413","F"
"C0105452750","F"
"C0105453724","F"
"C0105455809","F"
"C0105455928","F"
"C0105456882","T"
"C0105456941","F"
"C0105457045","F"
"C0105457886","F"
"C0105457968","F"
"C0105458106","F"
"C0105458529","F"
"C0105458757","F"
"C0105458812","F"
"C0105460453","T"
"C0105461433","F"
"C0105462368","F"
"C0105462686","F"
"C0105462845","F"
"C0105462916","F"
"C0105462979","F"
"C0105463055","F"
"C0105463171","T"
"C0105463312","F"
"C0105463763","F"
"C0105464615","F"
"C0105464781","F"
"C0105465111","F"
"C0105465440","F"
"C0105465758","F"
"C0105466320","F"
"C0105468483","F"
"C0105468743","F"
"C0105468958","F"
"C0105469025","F"
"C0105469167","F"
"C0105469259","F"
"C0105469413","F"
"C0105470213","F"
"C0105470531","T"
"C0105470668","F"
"C0105472101","F"
"C0105472806","F"
"C0105472856","F"
"C0105472866","F"
"C0105473018","T"
"C0105473062","F"
"C0105473695","F"
"C0105473699","F"
"C0105473842","F"
"C0105474762","T"
"C0105474921","F"
"C0105476066","F"
"C0105476167","F"
"C0105480883","F"
"C0105481017","F"
"C0105482013","F"
"C0105482157","F"
"C0105482209","F"
"C0105482422","F"
"C0105482717","F"
"C0105482901","F"
"C0105483372","F"
"C0105483470","F"
"C0105483515","F"
"C0105484754","F"
"C0105484966","F"
"C0105485626","F"
"C0105485681","F"
"C0105486147","F"
"C0105486937","F"
"C0105487023","F"
"C0105487154","F"
"C0105487206","F"
"C0105487807","F"
"C0105487807","F"
"C0105487863","F"
"C0105487972","F"
"C0105489709","F"
"C0105490568","F"
"C0105490680","F"
"C0105491440","F"
"C0105491679","F"
"C0105491892","F"
"C0105492028","T"
"C0105492116","F"
"C0105492120","F"
"C0105492611","F"
"C0105492743","F"
"C0105493053","F"
"C0105493127","F"
"C0105496217","F"
"C0105496331","F"
"C0105496382","F"
"C0105497365","F"
"C0105497761","F"
"C0105497918","F"
"C0105498196","F"
"C0105498429","F"
"C0105499329","F"
"C0105499419","F"
"C0105499954","F"
"C0105501766","F"
"C0105502248","F"
"C0105502398","F"
"C0105503235","F"
"C0105503790","F"
"C0105503939","F"
"C0105504622","F"
"C0105504753","F"
"C0105504855","F"
"C0105505191","F"
"C0105505253","F"
"C0105506338","F"
"C0105506442","F"
"C0105507008","F"
"C0105507076","F"
"C0105507292","F"
"C0105507956","F"
"C0105508005","F"
"C0105508050","T"
"C0105509073","F"
"C0105509142","F"
"C0105509314","F"
"C0105509314","F"
"C0105510168","F"
"C0105510306","F"
"C0105512464","F"
"C0105512564","F"
"C0105512680","F"
"C0105513679","F"
"C0105514968","F"
"C0105515642","F"
"C0105516371","F"
"C0105516482","F"
"C0105516482","F"
"C0105517277","F"
"C0105517998","F"
"C0105518120","F"
"C0105518206","F"
"C0105518249","F"
"C0105518790","F"
"C0105518896","T"
"C0105519241","F"
"C0105519306","T"
"C0105519464","F"
"C0105519464","T"
"C0105520401","F"
"C0105520778","F"
"C0105520952","T"
"C0105521088","F"
"C0105521134","F"
"C0105522486","F"
"C0105522581","F"
"C0105522695","F"
"C0105522716","F"
"C0105523074","F"
"C0105523532","F"
"C0105524633","F"
"C0105525183","F"
"C0105525318","F"
"C0105526115","F"
"C0105526122","F"
"C0105526342","T"
"C0105526536","F"
"C0105527006","F"
"C0105527060","F"
"C0105527553","T"
"C0105527845","F"
"C0105527972","F"
"C0105528341","F"
"C0105528419","F"
"C0105528481","F"
"C0105529120","F"
"C0105529202","F"
"C0105529370","F"
"C0105530135","F"
"C0105530268","F"
"C0105530344","T"
"C0105530714","F"
"C0105530714","F"
"C0105530851","F"
"C0105530865","F"
"C0105531152","F"
"C0105531692","F"
"C0105532947","F"
"C0105533611","F"
"C0105534124","F"
"C0105534611","F"
"C0105534989","F"
"C0105535781","F"
"C0105537909","F"
"C0105538110","F"
"C0105538177","T"
"C0105538800","F"
"C0105539815","F"
"C0105541115","F"
"C0105541191","F"
"C0105541562","F"
"C0105541653","F"
"C0105541742","F"
"C0105542272","F"
"C0105542654","F"
"C0105542671","F"
"C0105542716","F"
"C0105544033","F"
"C0105545135","F"
"C0105545718","F"
"C0105545755","F"
"C0105547175","F"
"C0105548387","F"
"C0105548457","F"
"C0105548769","F"
"C0105549158","F"
"C0105550015","F"
"C0105551062","F"
"C0105551277","F"
"C0105552710","F"
"C0105552792","F"
"C0105553359","F"
"C0105555273","F"
"C0105556038","F"
"C0105556172","F"
"C0105556599","T"
"C0105557942","F"
"C0105558759","F"
"C0105559891","F"
"C0105559906","F"
"C0105561110","F"
"C0105561608","F"
"C0105561692","F"
"C0105562104","F"
"C0105562275","T"
"C0105562415","F"
"C0105563424","F"
"C0105563814","F"
"C0105564364","F"
"C0105565733","F"
"C0105565972","F"
"C0105567349","F"
"C0105567367","F"
"C0105567552","F"
"C0105568477","F"
"C0105568715","F"
"C0105568715","F"
"C0105568967","T"
"C0105569082","F"
"C0105569913","F"
"C0105570963","F"
"C0105571635","F"
"C0105572084","F"
"C0105572905","F"
"C0105572934","F"
"C0105572991","F"
"C0105573219","F"
"C0105573735","F"
"C0105573847","F"
"C0105574596","F"
"C0105575911","F"
"C0105577680","F"
"C0105577825","F"
"C0105577954","F"
"C0105578037","F"
"C0105579730","F"
"C0105579799","F"
"C0105580886","F"
"C0105582642","F"
"C0105583396","F"
"C0105583536","F"
"C0105583952","F"
"C0105584994","F"
"C0105585370","F"
"C0105586346","F"
"C0105586411","F"
"C0105586530","F"
"C0105587030","F"
"C0105587112","F"
"C0105588323","F"
"C0105588563","F"
"C0105589322","F"
"C0105589917","F"
"C0105590851","F"
"C0105591682","F"
"C0105591901","F"
"C0105591974","F"
"C0105592309","F"
"C0105593161","F"
"C0105594377","F"
"C0105594769","F"
"C0105594862","F"
"C0105594916","F"
"C0105595017","F"
"C0105595157","F"
"C0105595239","F"
"C0105595352","F"
"C0105595603","F"
"C0105595974","F"
"C0105596320","F"
"C0105598519","F"
"C0105600243","F"
"C0105600333","F"
"C0105602133","F"
"C0105602439","F"
"C0105602563","F"
"C0105603177","F"
"C0105603207","F"
"C0105603359","F"
"C0105603421","F"
"C0105603582","F"
"C0105603608","F"
"C0105603662","F"
"C0105603703","F"
"C0105604280","F"
"C0105604709","F"
"C0105605818","F"
"C0105605870","F"
"C0105606080","F"
"C0105606225","F"
"C0105606349","F"
"C0105607063","F"
"C0105607275","F"
"C0105607408","F"
"C0105607944","F"
"C0105608698","F"
"C0105609280","F"
"C0105609574","F"
"C0105611181","F"
"C0105612849","F"
"C0105612956","F"
"C0105612956","F"
"C0105613264","F"
"C0105613467","F"
"C0105613622","F"
"C0105614562","F"
"C0105614662","F"
"C0105614884","F"
"C0105615535","F"
"C0105615706","F"
"C0105615811","F"
"C0105615868","F"
"C0105616933","F"
"C0105617616","F"
"C0105618578","F"
"C0105618669","F"
"C0105618901","F"
"C0105620167","F"
"C0105620467","F"
"C0105621242","F"
"C0105621439","F"
"C0105623574","F"
"C0105624041","F"
"C0105624167","F"
"C0105625425","F"
"C0105626400","F"
"C0105626464","F"
"C0105627759","F"
"C0105627981","F"
"C0105628368","F"
"C0105628808","F"
"C0105629446","F"
"C0105631213","F"
"C0105631893","F"
"C0105632675","F"
"C0105632834","T"
"C0105633463","F"
"C0105633463","F"
"C0105633617","F"
"C0105634044","F"
"C0105635041","F"
"C0105635113","F"
"C0105635113","F"
"C0105637425","F"
"C0105637611","F"
"C0105638247","F"
"C0105639858","F"
"C0105639955","F"
"C0105640165","F"
"C0105640200","F"
"C0105640443","F"
"C0105641059","F"
"C0105641161","F"
"C0105641684","F"
"C0105642587","F"
"C0105642882","F"
"C0105642931","F"
"C0105642972","F"
"C0105644306","F"
"C0105644699","F"
"C0105645061","F"
"C0105645696","F"
"C0105645820","T"
"C0105647984","F"
"C0105648015","F"
"C0105649135","F"
"C0105649135","F"
"C0105649297","F"
"C0105649512","F"
"C0105650082","F"
"C0105650220","F"
"C0105651600","F"
"C0105652044","F"
"C0105652758","F"
"C0105652794","F"
"C0105652823","F"
"C0105654787","T"
"C0105655053","T"
"C0105656176","F"
"C0105656867","F"
"C0105658102","F"
"C0105659061","F"
"C0105659109","F"
"C0105659113","F"
"C0105659530","F"
"C0105659798","T"
"C0105659798","F"
"C0105660059","T"
"C0105660077","F"
"C0105660729","F"
"C0105661148","F"
"C0105662441","F"
"C0105662941","F"
"C0105664007","F"
"C0105664730","F"
"C0105665410","F"
"C0105665528","F"
"C0105665654","F"
"C0105665982","F"
"C0105666102","F"
"C0105666227","F"
"C0105666342","F"
"C0105666509","F"
"C0105667436","F"
"C0105667568","F"
"C0105667724","F"
"C0105667896","F"
"C0105667982","F"
"C0105667999","F"
"C0105668803","F"
"C0105668934","F"
"C0105669747","F"
"C0105669887","F"
"C0105670021","F"
"C0105670137","F"
"C0105670167","F"
"C0105670548","F"
"C0105671086","F"
"C0105672616","F"
"C0105672653","F"
"C0105673170","F"
"C0105673614","F"
"C0105673751","F"
"C0105673751","F"
"C0105673926","F"
"C0105674580","F"
"C0105674580","F"
"C0105674639","F"
"C0105674864","F"
"C0105675352","F"
"C0105675387","F"
"C0105675905","F"
"C0105676143","F"
"C0105677082","F"
"C0105677164","F"
"C0105677544","F"
"C0105677659","F"
"C0105677830","F"
"C0105678321","F"
"C0105679324","F"
"C0105679408","F"
"C0105682066","F"
"C0105682825","F"
"C0105682908","F"
"C0105683466","T"
"C0105684687","F"
